SAPC1,SAPC2,SAPC3   
-205.1545186,121.2944555,4.177213355
-222.9498586,121.2944555,5.193696847
-222.9500672,121.2944555,5.055630202
-222.9502086,121.2944555,4.961996847
-223.00542,121.2944555,6.11496
-203.708195,121.2944555,5.14041
-211.245125,121.2944555,4.81225
-222.9503586,121.2944555,4.862696847
-215.3275186,121.2944555,4.177213355
-222.9502836,121.2944555,4.912346847
-222.9500672,121.2944555,5.055630202
-208.2255186,121.2944555,4.177213355
-222.9495486,121.2944555,5.398916847
-199.4686633,121.2944555,2.757373333
-211.50124,121.2944555,5.11062
-202.954,121.2944555,4.982
-223.18447,121.2944555,4.58386
-211.0025186,121.2944555,4.551713355
-224.22729,121.2944555,6.95002
-228.277055,121.2944555,5.60759
-212.2241067,121.2944555,5.573386667
-227.52204,121.2944555,4.86852
-222.9499586,121.2944555,5.127496847
-219.79375,98.3895,5.1475
-222.9497336,121.2944555,5.276446847
-222.9500672,121.2944555,5.055630202
-222.9495961,121.2944555,5.367471847
-222.9500672,121.2944555,5.055630202
-222.9500486,121.2944555,5.067916847
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9496486,121.2944555,5.332716847
-222.9498986,121.2944555,5.167216847
-222.9500672,121.2944555,5.055630202
-222.9497936,177.885,5.236726847
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9495886,121.2944555,5.372436847
-222.9496886,121.2944555,5.306236847
-222.9509419,121.2944555,4.47653018
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9497086,121.2944555,5.292996847
-222.9500986,121.2944555,5.034816847
-222.9497936,121.2944555,5.236726847
-222.9499386,121.2944555,5.140736847
-222.9496986,121.2944555,5.299616847
-222.9497986,121.2944555,5.233416847
-222.9507543,121.2944555,4.60073399
-222.9495886,121.2944555,5.372436847
-222.9505486,121.2944555,4.736916847
-222.9504336,121.2944555,4.813046847
-222.9506853,121.2944555,4.646443513
-222.9500672,121.2944555,5.055630202
-222.9500672,357.7895,5.055630202
-222.9497986,54.148,5.233416847
-222.9496786,121.2944555,5.312856847
-222.9503836,121.2944555,4.846146847
-222.9501019,-23.9305,5.03261018
-222.9501986,155.398,4.968616847
-222.9500672,121.2944555,5.055630202
-222.9514486,121.2944555,4.141116847
-222.9500672,121.2944555,5.055630202
-222.9500186,121.2944555,5.087776847
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9498686,121.2944555,5.187076847
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500686,121.2944555,5.054676847
-222.9502236,121.2944555,4.952066847
-222.9499736,121.2944555,5.117566847
-222.9498286,121.2944555,5.213556847
-222.9502136,121.2944555,4.958686847
-222.9498736,121.2944555,5.183766847
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9496186,121.2944555,5.352576847
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9497486,96.1065,5.266516847
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500953,121.2944555,5.037023513
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9502486,95.888,4.935516847
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9495886,121.2944555,5.372436847
-222.9500672,121.2944555,5.055630202
-222.9508486,121.2944555,4.538316847
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9505419,121.2944555,4.74133018
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9503136,121.2944555,4.892486847
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9497786,121.2944555,5.246656847
-222.9502086,121.2944555,4.961996847
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500986,121.2944555,5.034816847
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-188.71761,103.717,4.49118
-222.9500672,121.2944555,5.055630202
-222.9500672,170.6665,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9498586,121.2944555,5.193696847
-222.9500672,121.2944555,5.055630202
-222.9500686,121.2944555,5.054676847
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500486,121.2944555,5.067916847
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9510286,121.2944555,4.419156847
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9499886,121.2944555,5.107636847
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9505486,121.2944555,4.736916847
-222.9498986,177.338,5.167216847
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9503686,85.118,4.856076847
-222.9500672,121.2944555,5.055630202
-222.9496986,235.365,5.299616847
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9505786,121.2944555,4.717056847
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9501853,121.2944555,4.977443513
-222.9500672,121.2944555,5.055630202
-222.9500786,121.2944555,5.048056847
-222.9495486,121.2944555,5.398916847
-222.9498936,121.2944555,5.170526847
-222.9498486,121.2944555,5.200316847
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9496986,121.2944555,5.299616847
-222.9500672,121.2944555,5.055630202
-222.9496486,121.2944555,5.332716847
-222.9500672,121.2944555,5.055630202
-222.9504486,121.2944555,4.803116847
-222.9501353,121.2944555,5.010543513
-222.9512153,121.2944555,4.295583513
-222.9500586,121.2944555,5.061296847
-222.9503486,121.2944555,4.869316847
-222.9500672,121.2944555,5.055630202
-222.9502686,121.2944555,4.922276847
-222.9497986,121.2944555,5.233416847
-222.9500672,121.2944555,5.055630202
-208.078725,121.2944555,4.41505
-222.9519636,121.2944555,3.800186847
-222.9495936,121.2944555,5.369126847
-222.9500672,121.2944555,5.055630202
-222.9497966,121.2944555,5.234740847
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9508586,121.2944555,4.531696847
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9497636,121.2944555,5.256586847
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9501486,121.2944555,5.001716847
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9505586,121.2944555,4.730296847
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,140.8565,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500486,63.325,5.067916847
-222.9500672,121.2944555,5.055630202
-222.9495736,121.2944555,5.382366847
-222.9502686,121.2944555,4.922276847
-222.9500672,121.2944555,5.055630202
-222.9500686,121.2944555,5.054676847
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9502486,121.2944555,4.935516847
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,176.758,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9509486,121.2944555,4.472116847
-222.9499386,121.2944555,5.140736847
-222.9496186,121.2944555,5.352576847
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9498886,121.2944555,5.173836847
-222.9497086,108.365,5.292996847
-222.9504386,121.2944555,4.809736847
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9498786,121.2944555,5.180456847
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9496786,121.2944555,5.312856847
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-227.05555,189.8865,6.4034
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9498036,121.2944555,5.230106847
-222.9498486,121.2944555,5.200316847
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9496486,161.128,5.332716847
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9501706,172.8312034,4.987152847
-222.9498086,121.2944555,5.226796847
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9499886,121.2944555,5.107636847
-215.6795186,121.2944555,5.300713355
-227.747018,121.2944555,5.344584
-222.9498636,121.2944555,5.190386847
-222.9505336,121.2944555,4.746846847
-222.9499686,121.2944555,5.120876847
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9501586,121.2944555,4.995096847
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9504986,121.2944555,4.770016847
-222.9500672,121.2944555,5.055630202
-222.9500686,106.335,5.054676847
-222.9500672,121.2944555,5.055630202
-222.9506186,121.2944555,4.690576847
-222.9497786,121.2944555,5.246656847
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9507886,55.9595,4.578036847
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-231.29812,121.2944555,6.02606
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9509586,115.978,4.465496847
-222.9495986,121.2944555,5.365816847
-222.9498786,121.2944555,5.180456847
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500586,81.8895,5.061296847
-222.9500672,121.2944555,5.055630202
-222.9496486,121.2944555,5.332716847
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-234.62476,121.2944555,5.88988
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9496086,121.2944555,5.359196847
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9502086,121.2944555,4.961996847
-222.9497486,121.2944555,5.266516847
-222.9500886,121.2944555,5.041436847
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9502486,144.4135,4.935516847
-222.9500672,121.2944555,5.055630202
-222.9499286,121.2944555,5.147356847
-222.9503386,41.4565,4.875936847
-222.9507486,121.2944555,4.604516847
-222.9501586,121.2944555,4.995096847
-222.9500672,121.2944555,5.055630202
-222.9499636,121.2944555,5.124186847
-222.9496386,121.2944555,5.339336847
-222.9498486,154.965,5.200316847
-222.9499586,32.56120343,5.127496847
-222.9498086,121.2944555,5.226796847
-222.9501586,121.2944555,4.995096847
-222.9507586,121.2944555,4.597896847
-222.9498386,121.2944555,5.206936847
-222.9498286,121.2944555,5.213556847
-222.9503486,121.2944555,4.869316847
-222.9505986,121.2944555,4.703816847
-222.9501786,121.2944555,4.981856847
-222.9507086,195.3265,4.630996847
-222.9505486,121.2944555,4.736916847
-222.9496753,121.2944555,5.315063513
-222.9500672,121.2944555,5.055630202
-222.9505936,121.2944555,4.707126847
-222.05848,121.2944555,5.32624
-222.9502353,121.2944555,4.944343513
-213.5426833,121.2944555,4.442633333
-222.9496236,121.2944555,5.349266847
-222.9499653,257.052,5.123083513
-233.370495,173.1295,5.69081
-222.9496986,121.2944555,5.299616847
-222.9498386,121.2944555,5.206936847
-224.29198,121.2944555,4.99524
-222.9499086,121.2944555,5.160596847
-220.049215,121.2944555,5.87617
-222.9496086,258.6835,5.359196847
-222.9500672,121.2944555,5.055630202
-222.9497386,186.225,5.273136847
-222.9501386,121.2944555,5.008336847
-222.9496286,153.4765,5.345956847
-207.35545,121.2944555,5.3461
-222.9501653,121.2944555,4.990683513
-223.3761,121.2944555,6.3268
-222.9501736,94.148,4.985166847
-222.9502086,211.2095,4.961996847
-222.9495486,-51.31879657,5.398916847
-222.9500672,-16.099,5.055630202
-222.9498886,165.7735,5.173836847
-222.9500672,121.2944555,5.055630202
-222.9495836,121.2944555,5.375746847
-222.9500672,-4.5675,5.055630202
-222.9500672,85.0465,5.055630202
-222.9495719,171.8265,5.38347018
-222.9500672,59.5495,5.055630202
-222.9500672,11.718,5.055630202
-222.9504036,121.2944555,4.832906847
-222.9500672,74.818,5.055630202
-222.9500672,91.0995,5.055630202
-222.9500253,278.122,5.083363513
-222.9503986,121.2944555,4.836216847
-222.9498486,116.3395,5.200316847
-222.9496886,57.415,5.306236847
-222.9500986,121.2944555,5.034816847
-222.9496886,228.945,5.306236847
-222.9502886,175.6735,4.909036847
-220.61242,121.2944555,5.36596
-222.9496986,214.438,5.299616847
-222.9498586,143.5765,5.193696847
-222.9500672,23.468,5.055630202
-221.27121,121.2944555,5.87948
-222.9500672,119.6065,5.055630202
-222.9499236,101.2565,5.150666847
-222.9501486,94.7665,5.001716847
-806.616315,203.4865,5.80997
-222.9500672,52.0465,5.055630202
-222.9495786,230.395,5.379056847
-222.9500672,231.955,5.055630202
-222.9502186,293.8565,4.955376847
-222.9500672,167.005,5.055630202
-222.9504286,155.688,4.816356847
-222.9500672,249.1065,5.055630202
-222.9497486,121.2944555,5.266516847
-222.9497986,121.2944555,5.233416847
-222.9504086,65.5695,4.829596847
-222.9500672,121.2944555,5.055630202
-222.9495486,274.675,5.398916847
-222.9500436,121.2944555,5.071226847
-222.9500672,121.2944555,5.055630202
-222.9500672,-35.609,5.055630202
-222.9500486,21.6895,5.067916847
-222.9500672,54.728,5.055630202
-222.9500672,128.3795,5.055630202
-222.9500672,59.2595,5.055630202
-222.9500672,117.4665,5.055630202
-222.9500672,250.0865,5.055630202
-222.9499186,111.955,5.153976847
-222.9503486,155.398,4.869316847
-222.9501586,52.878,4.995096847
-222.9507686,91.0995,4.591276847
-222.9502486,121.2944555,4.935516847
-222.9500672,65.3895,5.055630202
-222.9500672,105.788,5.055630202
-222.9496886,121.2944555,5.306236847
-222.9499186,232.0595,5.153976847
-222.9501536,20.2395,4.998406847
-222.9500672,203.448,5.055630202
-222.9497386,294.912,5.273136847
-222.9500672,168.455,5.055630202
-222.9497936,125.3365,5.236726847
-222.9500672,121.2944555,5.055630202
-222.9497486,79.3165,5.266516847
-222.9500086,-25.709,5.094396847
-222.9500672,108.8695,5.055630202
-222.9499686,78.841,5.120876847
-222.9500672,144.591,5.055630202
-210.37656,121.2944555,4.61128
-222.9498086,168.2365,5.226796847
-222.9500672,121.2944555,5.055630202
-222.9500672,12.551,5.055630202
-222.9500672,245.0835,5.055630202
-222.9501236,-46.783,5.018266847
-222.9500672,128.0895,5.055630202
-222.9501486,116.411,5.001716847
-222.9500672,-16.7505,5.055630202
-222.9497986,121.2944555,5.233416847
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,89.721,5.055630202
-222.9500672,211.8265,5.055630202
-219.582105,121.2944555,5.57449
-222.9500672,103.358,5.055630202
-222.9500672,76.8825,5.055630202
-222.9500672,78.4795,5.055630202
-222.9499286,94.9465,5.147356847
-222.9499586,75.218,5.127496847
-222.9495986,194.965,5.365816847
-222.9500672,-22.699,5.055630202
-222.9496786,192.7165,5.312856847
-222.9504886,79.8965,4.776636847
-204.17636,121.2944555,3.99468
-222.9496586,82.0365,5.326096847
-222.9500672,121.2944555,5.055630202
-222.9498186,162.108,5.220176847
-222.9501886,40.6195,4.975236847
-222.9495586,99.0835,5.392296847
-229.75598,121.2944555,6.11874
-222.9499886,222.198,5.107636847
-222.9499486,59.2595,5.134116847
-222.9503086,121.2944555,4.895796847
-222.9497786,128.6365,5.246656847
-222.9497486,199.8965,5.266516847
-222.9499986,212.735,5.101016847
-222.9500486,24.6995,5.067916847
-222.9502786,56.141,4.915656847
-222.9498753,83.525,5.182663513
-222.9496686,177.162,5.319476847
-222.9502986,121.2944555,4.902416847
-222.9497286,121.2944555,5.279756847
-222.9505686,8.561,4.723676847
-222.9505286,275.982,4.750156847
-222.9506453,114.7465,4.672923513
-222.9496286,238.988,5.345956847
-222.9500672,217.448,5.055630202
-222.9500672,289.1065,5.055630202
-222.9500636,121.2944555,5.057986847
-222.9497486,213.3495,5.266516847
-222.9504319,128.9595,4.81415018
-222.9500486,152.388,5.067916847
-222.9503086,110.0295,4.895796847
-222.9500672,211.318,5.055630202
-222.9496886,68.218,5.306236847
-222.9503086,59.2595,4.895796847
-222.9497086,141.651,5.292996847
-222.9500672,268.328,5.055630202
-222.9497986,121.2944555,5.233416847
-222.9500672,121.2944555,5.055630202
-222.9500672,111.4465,5.055630202
-222.9503486,163.5195,4.869316847
-222.9500672,121.2944555,5.055630202
-222.9506886,64.481,4.644236847
-222.9508786,121.2944555,4.518456847
-222.9500672,21.1095,5.055630202
-222.9496336,192.6065,5.342646847
-222.9498986,135.2695,5.167216847
-222.9500672,80.981,5.055630202
-222.9502486,121.2944555,4.935516847
-645.12638,198.1565,5.76694
-222.9497586,196.7765,5.259896847
-222.9501586,121.2944555,4.995096847
-222.9505886,92.878,4.710436847
-222.9496186,33.948,5.352576847
-222.9504486,58.3895,4.803116847
-222.9497236,121.2944555,5.283066847
-222.9498086,121.2944555,5.226796847
-222.9500672,143.648,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9499686,137.918,5.120876847
-222.9500986,284.1035,5.034816847
-222.9497086,182.7065,5.292996847
-222.9500672,85.151,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9500672,121.2944555,5.055630202
-222.9508236,121.2944555,4.554866847
-222.9497486,256.468,5.266516847
-222.9496786,225.1365,5.312856847
-222.9496586,220.348,5.326096847
-222.9503486,121.2944555,4.869316847
-825.4265533,138.5365,5.652193333
-222.9507536,221.038,4.601206847
-222.9500636,121.2944555,5.057986847
-222.9500586,121.2944555,5.061296847
-222.9500486,14.871,5.067916847
-222.9495686,73.225,5.385676847
-212.9153,121.2944555,6.5689
-222.9497236,121.2944555,5.283066847
-222.9504286,121.2944555,4.816356847
-227.81006,121.2944555,6.35328
-222.9498686,142.488,5.187076847
-222.9500586,94.614,5.061296847
-222.9500086,190.648,5.094396847
-222.9499086,196.958,5.160596847
-222.9495886,192.8965,5.372436847
-222.9501686,234.7465,4.988476847
-222.9507186,132.8065,4.624376847
-222.9502486,147.4195,4.935516847
-222.9508786,7.6195,4.518456847
-222.9500086,182.345,5.094396847
-222.9496886,132.6635,5.306236847
-222.9503986,281.965,4.836216847
-222.9500636,121.2944555,5.057986847
-222.9496486,158.6265,5.332716847
-222.9496936,259.768,5.302926847
-222.9500986,121.2944555,5.034816847
-222.9508119,182.778,4.56259018
-222.9501736,2.831,4.985166847
-222.9498486,257.9565,5.200316847
-222.9500672,207.2525,5.055630202
-222.9501086,40.691,5.028196847
-222.9500386,121.2944555,5.074536847
-222.9499086,204.5035,5.160596847
-222.9500672,173.491,5.055630202
-222.9535486,201.3465,2.750916847
-222.9498736,210.885,5.183766847
-222.1540667,170.3765,5.974366667
-222.9502286,72.531,4.948756847
-222.9498261,249.6495,5.215211847
-222.9500286,121.2944555,5.081156847
-222.9499486,290.305,5.134116847
-222.9498086,70.8665,5.226796847
-222.9498086,165.992,5.226796847
-222.9496786,159.0265,5.312856847
-222.9496486,153.548,5.332716847
-222.9496486,159.6395,5.332716847
-222.9502386,120.4765,4.942136847
-222.9496886,132.298,5.306236847
-222.9507886,37.681,4.578036847
-222.9501236,121.2944555,5.018266847
-222.9500672,69.5635,5.055630202
-222.9506786,55.741,4.650856847
-222.65476,162.9395,4.85338
-222.9510786,121.2944555,4.386056847
-222.9496286,-73.036,5.345956847
-222.9506186,121.2944555,4.690576847
-222.9501736,24.191,4.985166847
-231.04125,121.2944555,5.4785
-222.9495986,213.058,5.365816847
-222.9496236,121.2944555,5.349266847
-222.9498486,121.2944555,5.200316847
-226.99108,166.715,5.96554
-225.4818033,121.2944555,5.861193333
-222.9502686,121.2944555,4.922276847
-218.635505,226.368,5.68419
-222.653845,121.2944555,5.08461
-222.9504886,121.2944555,4.776636847
-228.213575,121.2944555,5.26335
-222.9505586,121.2944555,4.730296847
-222.9497486,221.2895,5.266516847
-215.77546,121.2944555,4.96498
-222.9498886,127.005,5.173836847
-226.7992225,121.2944555,5.871205
-222.9496536,187.385,5.329406847
-221.89834,121.2944555,5.04442
-217.720455,121.2944555,6.09179
-225.51356,121.2944555,5.64778
-222.15408,121.2944555,5.96554
-222.9507586,121.2944555,4.597896847
-223.24829,-17.692,5.82652
-221.93016,121.2944555,4.78908
-215.02041,121.2944555,5.74708
-226.20448,121.2944555,5.70074
-224.47097,121.2944555,4.62736
-216.40273,135.3795,4.41174
-222.9500936,121.2944555,5.038126847
-216.77368,121.2944555,3.69584
-222.9497986,136.288,5.233416847
-222.9499286,246.895,5.147356847
-222.090184,121.2944555,5.896692
-222.1220433,167.6565,6.738813333
-229.595365,121.2944555,5.77687
-219.1666,121.2944555,5.6213
-232.42321,121.2944555,6.25398
-222.9497986,176.5065,5.233416847
-222.9500586,137.628,5.061296847
-222.9496536,232.825,5.329406847
-230.2542,121.2944555,6.6351
-222.9503486,121.2944555,4.869316847
-216.965895,121.2944555,4.67701
-215.45563,121.2944555,4.85244
-214.16916,121.2944555,5.91258
-215.58313,121.2944555,5.18344
-220.48458,121.2944555,5.63454
-222.9502636,115.3265,4.925586847
-222.9501486,91.0995,5.001716847
-219.72909,121.2944555,6.33342
-222.9500336,197.4995,5.077846847
-222.9500686,198.988,5.054676847
-222.9495486,239.135,5.398916847
-221.738865,-77.2775,4.32237
-209.7994,121.2944555,5.0047
-222.9505486,184.228,4.736916847
-222.9501353,109.778,5.010543513
-222.9497686,121.2944555,5.253276847
-222.9499686,195.798,5.120876847
-222.9499386,157.2095,5.140736847
-222.9501486,153.838,5.001716847
-221.111495,121.2944555,4.19281
-216.37043,57.881,4.61034
-205.27062,4.101,3.07356
-224.3555,121.2944555,5.6875
-221.43147,121.2944555,6.08186
-222.9499986,192.245,5.101016847
-228.34171,121.2944555,4.79948
-213.91399,121.2944555,4.61412
-222.9497586,121.2944555,5.259896847
-209.3014,121.2944555,5.4662
-201.21966,121.2944555,3.70908
-206.90772,121.2944555,4.04386
-222.9503436,42.3225,4.872626847
-222.9502986,121.2944555,4.902416847
-222.9499486,22.051,5.134116847
-218.846835,121.2944555,4.34223
-218.25185,121.2944555,5.0813
-222.9502086,154.8895,4.961996847
-222.9499636,121.2944555,5.124186847
-207.22703,121.2944555,5.62414
-209.013,121.2944555,4.233
-222.9497686,191.698,5.253276847
-219.50548,121.2944555,4.57724
-222.9502786,121.2944555,4.915656847
-222.9503486,-41.049,4.869316847
-225.225565,121.2944555,4.52097
-216.6775186,121.2944555,3.802713355
-209.012825,121.2944555,4.34885
-222.9505011,121.2944555,4.768361847
-226.39676,121.2944555,5.88988
-224.91828,121.2944555,6.20764
-224.7265186,121.2944555,4.926213355
-210.87544,121.2944555,4.69072
-218.69914,121.2944555,5.92582
-223.47261,121.2944555,5.98918
-222.9500236,168.0565,5.084466847
-217.9760533,121.2944555,5.608693333
-218.539115,121.2944555,5.94237
-217.91209,121.2944555,5.58442
-217.81631,121.2944555,5.43878
-220.54821,121.2944555,5.87948
-221.7707,121.2944555,4.4316
-222.78206,121.2944555,5.69128
-219.57023,121.2944555,4.08074
-216.3067875,121.2944555,4.748175
-222.9497486,81.1995,5.266516847
-225.51397,121.2944555,4.25286
-222.9508886,-38.039,4.511836847
-208.7695186,121.2944555,5.675213355
-220.3568467,121.2944555,3.960006667
-222.9507386,121.2944555,4.611136847
-223.24912,121.2944555,4.90256
-223.53623,121.2944555,5.86624
-222.9500386,96.3965,5.074536847
-222.9503419,234.3095,4.87373018
-209.20429,121.2944555,5.07752
-218.41149,121.2944555,4.19612
-214.61717,121.2944555,6.28046
-217.78521,121.2944555,4.84298
-207.32347,121.2944555,4.95836
-222.9499736,113.805,5.117566847
-215.08428,121.2944555,5.83314
-222.9501236,82.835,5.018266847
-205.1225186,121.2944555,4.551713355
-222.9499086,130.3765,5.160596847
-207.13123,121.2944555,5.11724
-212.35248,172.845,4.95174
-204.30407,121.2944555,4.56116
-214.2335186,121.2944555,4.551713355
-231.9246,121.2944555,5.2468
-208.3215186,121.2944555,4.177213355
-222.9501219,121.2944555,5.01937018
-222.9501236,125.441,5.018266847
-222.9504536,121.2944555,4.799806847
-218.91119,121.2944555,4.48172
